Age,Purchase_Amount,Year,Month,Day,Country_Australia,Country_Brazil,Country_Canada,Country_France,Country_Germany,Country_India,Country_Japan,Country_Mexico,Country_UK,Country_USA,Payment_Method_Cash on Delivery,Payment_Method_Credit Card,Payment_Method_Debit Card,Payment_Method_Net Banking,Payment_Method_PayPal,Payment_Method_UPI,Product_Category_Label
60,297.17,2023,11,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
61,433.38,2023,10,14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4
64,749.33,2024,3,28,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8
57,603.21,2023,4,13,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
46,156.93,2025,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
55,223.74,2023,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8
39,696.33,2024,10,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
25,525.95,2024,3,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
45,883.35,2023,10,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
60,383.47,2025,2,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7
57,882.62,2024,10,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5
28,542.81,2023,7,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
53,684.06,2024,6,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
43,102.93,2023,8,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
33,145.92,2024,9,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
30,797.03,2024,12,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5
57,956.61,2023,4,23,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8
55,674.76,2024,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
28,836.79,2023,5,23,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8
66,350.43,2023,12,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
42,484.99,2024,11,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7
45,583.95,2024,9,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5
35,510.03,2023,10,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
27,957.47,2023,5,25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6
33,997.74,2023,11,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
66,773.6,2023,12,21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4
65,232.45,2023,6,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8
57,540.9,2024,12,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
26,241.19,2023,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
70,726.05,2023,12,11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
25,535.74,2024,2,11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5
20,363.52,2024,1,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5
61,254.88,2024,11,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
38,959.12,2024,10,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6
21,482.01,2024,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
24,744.54,2024,2,11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
55,788.41,2024,9,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
47,202.27,2024,7,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
33,984.83,2024,12,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7
57,324.39,2024,8,23,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
40,588.85,2024,12,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
67,34.68,2024,11,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
38,319.58,2024,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6
23,543.42,2024,12,27,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
21,196.97,2023,12,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
50,784.18,2023,6,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6
57,678.17,2023,4,30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
44,604.6,2023,12,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8
58,284.91,2023,9,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
50,563.79,2023,5,20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
21,845.03,2025,2,19,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5
34,694.71,2024,5,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
18,617.95,2023,3,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
18,957.15,2023,11,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
27,339.32,2024,6,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
43,163.93,2023,6,16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
39,365.94,2024,3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
70,525.19,2023,12,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
27,174.24,2023,6,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
20,821.97,2023,3,26,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
32,91.84,2024,2,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
52,37.29,2024,5,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8
39,220.46,2024,2,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
67,356.01,2023,9,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8
24,766.29,2023,11,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
67,429.66,2024,3,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
51,965.35,2023,5,23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
36,939.97,2023,7,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5
47,590.29,2024,9,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
20,787.08,2024,8,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
39,973.78,2024,8,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
59,158.93,2023,3,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
65,743.66,2024,1,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7
55,190.36,2024,10,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7
57,181.26,2024,5,27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
20,344.99,2024,5,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7
50,505.47,2024,8,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7
56,608.35,2024,11,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
64,615.73,2025,3,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
21,781.43,2023,10,17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5
39,142.25,2024,6,28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
56,784.76,2024,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
41,955.89,2024,10,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6
61,481.29,2024,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
51,393.32,2023,10,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
40,574.87,2024,11,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
35,85.91,2024,2,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
59,306.48,2024,5,19,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
63,441.76,2025,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
20,552.78,2024,7,31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
47,572.04,2024,3,22,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5
53,283.49,2023,6,19,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
68,582.52,2023,4,13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
18,286.12,2023,3,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8
44,52.41,2024,2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
27,72.46,2024,6,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
40,197.77,2024,9,28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
46,950.5,2023,3,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
21,216.65,2024,8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6
29,512.97,2024,11,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8
60,308.31,2024,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8
67,466.12,2023,4,22,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4
22,864.26,2024,8,28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6
55,967.3,2024,9,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8
21,525.54,2023,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7
46,473.29,2023,12,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
69,882.18,2023,6,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
59,21.86,2023,7,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
26,631.97,2024,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
39,364.23,2023,6,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5
21,184.45,2023,7,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
59,667.04,2024,4,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
34,958.56,2023,6,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
56,781.43,2024,9,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
19,742.94,2024,6,30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5
50,971.15,2024,10,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
23,740.02,2023,8,26,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7
25,673.16,2024,10,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
44,450.89,2024,4,17,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
41,976.15,2025,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4
48,868.04,2024,3,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
40,22.03,2024,4,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
70,743.36,2023,4,23,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7
53,810.75,2025,1,18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
50,920.42,2024,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
70,741.14,2023,5,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
58,925.59,2024,8,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
61,252.81,2023,8,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
25,978.6,2024,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5
54,744.16,2024,11,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
46,567.95,2024,8,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
47,198.34,2023,7,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6
61,12.49,2024,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
29,792.4,2023,3,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
48,392.85,2023,10,13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8
51,526.87,2023,8,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6
34,143.51,2023,10,18,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7
36,858.39,2024,9,30,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
38,212.13,2024,1,28,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7
60,352.6,2023,7,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
59,313.16,2024,1,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
61,318.73,2024,4,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6
50,512.92,2025,2,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
58,339.97,2023,4,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
35,755.77,2024,12,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
63,542.36,2023,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
25,663.12,2024,11,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
34,541.17,2024,4,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5
39,176.03,2024,8,13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6
51,605.4,2024,3,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5
18,153.38,2023,9,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7
22,911.86,2025,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
54,73.92,2025,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8
41,735.86,2024,11,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
51,358.07,2024,10,16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5
28,232.99,2023,8,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
62,153.83,2024,8,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
30,215.59,2023,4,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
70,666.68,2024,3,13,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8
50,252.09,2024,10,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
70,443.58,2024,5,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6
18,875.04,2024,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8
65,243.23,2023,7,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
47,188.1,2025,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
30,790.57,2023,7,21,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
37,510.87,2024,6,28,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8
50,985.7,2023,12,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7
23,189.83,2024,5,28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
18,46.25,2024,5,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
60,547.22,2023,10,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
61,967.2,2024,7,26,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7
34,274.13,2025,1,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
35,887.6,2024,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8
53,456.03,2023,8,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
58,774.48,2024,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
52,216.38,2024,11,19,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7
46,698.61,2025,2,17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5
34,886.0,2024,3,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
29,605.49,2023,7,31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
58,255.49,2024,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
31,569.26,2024,12,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5
53,114.64,2023,5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
39,409.67,2024,6,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4
69,880.96,2024,2,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
29,852.45,2024,11,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5
54,402.39,2023,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6
28,959.99,2023,9,17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
58,317.78,2023,6,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
55,428.24,2025,2,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3
48,214.86,2025,1,18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
51,825.78,2025,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
42,259.92,2024,2,26,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7
43,366.8,2023,6,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
44,338.98,2023,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7
28,34.18,2023,5,18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
51,311.46,2024,3,16,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
24,386.79,2024,4,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
69,667.82,2023,3,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
68,72.15,2024,4,22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
59,856.93,2024,6,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6
51,476.88,2023,6,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
32,457.32,2025,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
51,96.31,2025,1,23,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6
67,190.92,2023,8,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6
40,627.62,2024,12,18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
19,105.8,2025,2,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
70,275.68,2025,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
44,704.0,2023,5,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
50,64.54,2023,9,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8
26,101.77,2023,6,19,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
67,739.71,2025,2,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
26,756.56,2023,12,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
56,862.8,2024,9,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7
18,781.2,2024,4,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
69,191.41,2024,11,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
61,221.79,2023,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
41,729.73,2024,9,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7
67,257.64,2024,5,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
54,620.58,2024,1,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
23,136.55,2025,1,21,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4
54,222.12,2024,3,21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3
23,591.15,2024,12,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
44,693.85,2023,6,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
25,362.52,2024,1,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5
26,824.21,2023,8,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6
34,278.65,2023,6,26,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4
40,833.74,2023,6,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4
34,528.7,2024,12,23,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6
61,641.43,2023,7,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
55,546.23,2023,7,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8
64,491.47,2023,7,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7
53,522.16,2024,9,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7
33,724.13,2024,9,22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8
59,674.79,2024,3,26,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
28,894.39,2023,8,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5
47,380.21,2025,2,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
38,25.29,2024,12,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
66,310.18,2024,8,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
18,547.8,2024,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
62,399.71,2023,10,25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
44,397.44,2024,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5
55,147.5,2024,1,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7
44,978.56,2023,5,14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
50,228.42,2023,7,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6
45,620.83,2024,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
45,894.37,2024,10,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
24,944.11,2024,9,21,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6
39,61.83,2023,4,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3
28,15.82,2023,7,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8
58,594.77,2024,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26,735.68,2024,2,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
41,171.12,2023,10,30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
51,352.12,2023,5,17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8
37,442.99,2024,8,31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
20,298.14,2024,8,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
30,965.1,2023,12,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
56,299.99,2024,5,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3
50,942.01,2025,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7
49,734.89,2023,9,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5
18,789.59,2024,4,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7
24,584.66,2024,3,22,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8
57,725.83,2025,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
25,389.98,2023,6,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
57,122.46,2023,11,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6
50,190.21,2023,4,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
20,488.64,2023,5,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
26,121.28,2023,3,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
67,519.61,2023,5,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
37,301.62,2023,5,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
47,905.93,2024,3,27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6
45,902.08,2023,6,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
19,469.82,2023,11,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
51,685.35,2023,11,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
44,211.96,2023,4,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7
19,584.83,2024,4,21,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6
43,963.04,2023,5,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
21,23.93,2024,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
47,230.56,2025,2,21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8
65,540.0,2024,2,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5
45,968.03,2024,7,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
70,231.41,2024,9,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5
30,219.29,2024,6,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
70,667.98,2024,5,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
52,694.08,2024,5,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
55,155.25,2023,6,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5
62,65.48,2023,12,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8
44,7.4,2023,12,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6
43,202.4,2024,3,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
29,722.5,2023,6,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
41,723.75,2024,11,28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
51,882.18,2024,7,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
58,447.54,2023,6,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
65,467.6,2024,4,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4
28,133.79,2024,11,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
